Date,Region,Customer_ID,Complaint_Category,Sentiment_Score,Response_Time_Hours,Resolution_Satisfaction,Support_Channel
2025-02-14,Northeast,C380032,delivery_delay,-0.010316814842544264,10.8,5,email
2025-02-14,Northeast,C276437,refund_status,0.0564864061736543,22.5,5,phone
2025-02-14,Northeast,C928653,delivery_delay,-0.053252784491355065,9.3,4,chat
2025-02-14,Northeast,C897077,defective_item,-0.07697635355194293,12.6,4,phone
2025-02-14,Northeast,C687160,defective_item,0.6276901843370586,6.9,4,phone
2025-02-14,Midwest,C947653,other,-0.190593938980877,8.3,5,phone
2025-02-14,South,C732736,other,0.24916117643805896,18.1,3,phone
2025-02-14,South,C940043,defective_item,0.30049488753651377,11.7,4,phone
2025-02-14,South,C225661,delivery_delay,0.12545259127077532,14.0,4,email
2025-02-14,South,C170314,size_issue,0.4735225172320332,14.6,5,phone
2025-02-14,West,C767910,defective_item,0.035521187853966324,6.7,3,chat
2025-02-14,West,C147379,delivery_delay,0.035645503411461,9.7,3,phone
2025-02-14,West,C706993,delivery_delay,0.22157949807224275,17.2,4,phone
2025-02-14,West,C344505,defective_item,0.243628227297009,12.8,3,chat
2025-02-14,West,C658925,other,0.6178188322330698,7.6,2,twitter
2025-02-15,Northeast,C533912,other,0.17719359249047914,8.4,5,twitter
2025-02-15,Northeast,C782333,other,0.5500916929215637,3.3,4,twitter
2025-02-15,Northeast,C346147,size_issue,-0.3946266045892466,2.2,4,chat
2025-02-15,Northeast,C610576,delivery_delay,-0.12464567962441159,8.3,4,chat
2025-02-15,Midwest,C409482,delivery_delay,0.27669622393558674,5.4,4,email
2025-02-15,South,C138734,delivery_delay,0.3216269281418494,20.8,3,phone
2025-02-15,South,C606771,delivery_delay,0.6070049947798297,10.4,2,email
2025-02-15,South,C619883,other,0.5246495018391633,16.3,3,chat
2025-02-15,South,C879725,defective_item,0.09820695986505625,12.4,3,email
2025-02-15,South,C880838,delivery_delay,0.22175000203346418,21.7,5,twitter
2025-02-15,South,C857526,delivery_delay,-0.3392755932218702,4.7,4,email
2025-02-15,South,C584451,refund_status,0.01742123648226282,14.4,3,email
2025-02-15,South,C748767,size_issue,0.27224790030623086,12.7,4,phone
2025-02-15,South,C559201,size_issue,-0.10774779067730444,15.5,4,phone
2025-02-15,West,C898506,defective_item,0.43180757708612977,11.6,2,chat
2025-02-15,West,C445272,delivery_delay,0.02116270416942489,7.1,4,phone
2025-02-15,West,C531886,refund_status,0.029660387270913253,1.4,3,twitter
2025-02-15,West,C144741,delivery_delay,0.36907287751860984,7.6,3,chat
2025-02-15,West,C813533,size_issue,0.5368314675852374,17.7,4,chat
2025-02-16,Northeast,C107770,size_issue,0.4629612967820691,14.6,4,email
2025-02-16,Northeast,C659466,refund_status,0.4726114824504958,11.6,3,email
2025-02-16,Northeast,C446201,delivery_delay,0.20178503794452857,13.7,4,email
2025-02-16,Northeast,C327050,other,0.40668560901669026,14.4,5,phone
2025-02-16,Northeast,C823181,defective_item,0.4865406537971666,15.9,5,chat
2025-02-16,Northeast,C119041,delivery_delay,-0.12462761365204827,13.9,3,phone
2025-02-16,Northeast,C424215,refund_status,0.40778124797643733,0.5,3,twitter
2025-02-16,Northeast,C213145,size_issue,0.15646593234520365,9.3,4,phone
2025-02-16,Northeast,C381405,delivery_delay,0.08706935699130205,9.9,4,phone
2025-02-16,Northeast,C170892,refund_status,0.5965293159176004,1.5,5,email
2025-02-16,Midwest,C232829,delivery_delay,0.3137721187280584,18.1,3,phone
2025-02-16,Midwest,C480274,refund_status,0.09015008605478375,2.7,3,twitter
2025-02-16,Midwest,C486374,delivery_delay,-0.04928583325019012,3.1,4,twitter
2025-02-16,Midwest,C858076,delivery_delay,-0.28435510550212956,4.9,3,chat
2025-02-16,Midwest,C295775,delivery_delay,-0.22546738937122607,9.0,3,twitter
2025-02-16,Midwest,C267291,delivery_delay,0.23590008295871795,4.3,4,twitter
2025-02-16,Midwest,C997292,size_issue,-0.41420783627194635,6.6,4,phone
2025-02-16,Midwest,C281960,refund_status,-0.1776253297212091,9.1,4,email
2025-02-16,South,C919465,other,-0.3509890321111224,8.3,5,twitter
2025-02-16,South,C681019,size_issue,-0.045589816745287004,5.6,3,twitter
2025-02-16,West,C230925,defective_item,0.01976556230339188,6.2,4,twitter
2025-02-16,West,C957214,size_issue,0.1018994775235699,4.3,3,email
2025-02-16,West,C902236,delivery_delay,-0.35873388884018664,5.2,3,phone
2025-02-16,West,C235725,delivery_delay,0.5871093324471597,8.2,3,twitter
2025-02-16,West,C762082,refund_status,-0.12883818133194178,15.4,4,chat
2025-02-16,West,C629132,defective_item,-0.03713257869947437,12.8,4,phone
2025-02-17,Northeast,C205490,other,0.3223297982983287,6.2,4,email
2025-02-17,Northeast,C876163,delivery_delay,-0.11145337215928133,10.4,3,phone
2025-02-17,Northeast,C595385,defective_item,0.10994804546820568,13.1,2,chat
2025-02-17,Northeast,C420844,delivery_delay,0.13114792322227073,5.5,4,twitter
2025-02-17,Northeast,C206498,delivery_delay,0.6433971187163954,0.5,4,chat
2025-02-17,Midwest,C610869,delivery_delay,0.04641623409226356,3.3,4,phone
2025-02-17,Midwest,C898898,delivery_delay,-0.16563855403122157,7.8,4,phone
2025-02-17,Midwest,C666697,delivery_delay,0.17541791895778752,3.7,1,phone
2025-02-17,Midwest,C249540,defective_item,-0.3356827877965884,6.8,4,email
2025-02-17,Midwest,C983982,delivery_delay,0.5895238581607279,9.8,4,chat
2025-02-17,Midwest,C242524,other,0.562779818785454,13.1,4,phone
2025-02-17,Midwest,C321879,delivery_delay,-0.21170814989740427,12.0,2,chat
2025-02-17,South,C181152,delivery_delay,0.21825822101416503,1.7,5,chat
2025-02-17,South,C922739,defective_item,0.3009793482632042,11.3,5,twitter
2025-02-17,South,C578680,other,0.07077075301531523,15.9,4,email
2025-02-17,West,C779409,refund_status,0.3860364841069328,2.1,3,phone
2025-02-17,West,C868728,defective_item,0.29769437674399196,19.4,3,email
2025-02-17,West,C208294,refund_status,-0.03658315040808538,9.5,3,chat
2025-02-17,West,C442210,refund_status,0.14188197445695908,15.3,4,email
2025-02-17,West,C924915,other,0.4067354837293604,13.3,3,chat
2025-02-18,Northeast,C402848,delivery_delay,0.7822953678921609,11.0,4,email
2025-02-18,Northeast,C305353,size_issue,-0.0741779354752148,12.6,2,twitter
2025-02-18,Northeast,C483844,refund_status,-0.6259377967234114,6.5,3,chat
2025-02-18,Northeast,C703173,delivery_delay,-0.4702609888637373,11.3,3,email
2025-02-18,Northeast,C821069,refund_status,0.541089014086438,8.5,1,chat
2025-02-18,Northeast,C295334,size_issue,-0.03801013756329506,2.8,4,email
2025-02-18,Northeast,C278509,delivery_delay,-0.6317141164248028,12.9,3,twitter
2025-02-18,Northeast,C244754,delivery_delay,-0.5128561010623113,11.2,2,twitter
2025-02-18,Northeast,C525084,delivery_delay,-0.1353206156293532,9.5,3,email
2025-02-18,Northeast,C666548,delivery_delay,-0.11156917229914438,7.8,3,email
2025-02-18,Northeast,C501153,delivery_delay,-0.11238633404974144,17.4,3,twitter
2025-02-18,Northeast,C387317,refund_status,-0.25077092649810395,4.1,3,phone
2025-02-18,Northeast,C315432,defective_item,0.05273103784655003,12.5,3,phone
2025-02-18,Northeast,C258197,defective_item,0.019298517007227636,6.0,2,phone
2025-02-18,Midwest,C444661,refund_status,-0.12611004352515684,0.5,4,chat
2025-02-18,Midwest,C508119,other,-0.3921610194315078,5.6,2,twitter
2025-02-18,Midwest,C779739,other,-0.11411457885205575,14.3,3,phone
2025-02-18,Midwest,C478680,size_issue,-0.16583440334504818,7.9,3,twitter
2025-02-18,Midwest,C714754,delivery_delay,-0.06997942721496099,16.4,4,email
2025-02-18,Midwest,C746363,delivery_delay,0.12062040300875537,10.9,2,email
2025-02-18,Midwest,C179683,delivery_delay,-0.3728452605651128,14.9,2,chat
2025-02-18,Midwest,C265554,defective_item,-0.5785882693603914,16.2,2,chat
2025-02-18,Midwest,C669852,size_issue,-0.17767185490712772,14.3,2,email
2025-02-18,Midwest,C662436,size_issue,-0.21041051738023286,13.0,2,chat
2025-02-18,Midwest,C907282,other,0.04783150522496557,13.4,3,phone
2025-02-18,Midwest,C614836,delivery_delay,-0.23418701969274303,11.9,2,email
2025-02-18,Midwest,C165955,other,0.1740729138151692,6.7,3,chat
2025-02-18,South,C741144,defective_item,-0.5465176521006228,14.0,2,twitter
2025-02-18,South,C332026,size_issue,-0.8800195533174671,15.5,2,phone
2025-02-18,South,C917001,delivery_delay,-0.04677364590525224,9.1,2,chat
2025-02-18,South,C737958,size_issue,-0.2720751224668737,8.2,2,twitter
2025-02-18,South,C706237,size_issue,-0.0624084789802509,13.4,3,email
2025-02-18,South,C375824,refund_status,-0.37969975674980977,21.0,1,twitter
2025-02-18,South,C484433,delivery_delay,-0.23028070288261074,23.0,3,chat
2025-02-18,South,C332332,size_issue,-0.08473587204124808,10.2,2,email
2025-02-18,South,C497684,defective_item,-0.03904161079415586,19.7,3,chat
2025-02-18,South,C451680,refund_status,0.11204087085861289,17.1,2,twitter
2025-02-18,South,C882178,defective_item,-0.5117960451214651,15.8,2,chat
2025-02-18,South,C763281,refund_status,-0.7235593036940712,12.1,3,phone
2025-02-18,West,C836282,delivery_delay,-0.13975641650136453,13.2,2,email
2025-02-18,West,C805502,delivery_delay,-0.5485604323997336,8.6,3,twitter
2025-02-18,West,C569395,refund_status,-0.0557927424006841,13.3,2,email
2025-02-18,West,C396852,delivery_delay,-0.5054819387620282,11.0,2,chat
2025-02-18,West,C115520,delivery_delay,-0.344566090745723,9.1,2,phone
2025-02-18,West,C693504,delivery_delay,-0.2091327567492641,8.3,3,email
2025-02-18,West,C659628,refund_status,0.06412254867164219,8.0,2,chat
2025-02-18,West,C993889,refund_status,0.3394759182771533,16.7,1,email
2025-02-18,West,C161657,delivery_delay,0.05903482649569414,12.7,2,twitter
2025-02-18,West,C872171,defective_item,-0.3068239148308664,11.2,2,chat
2025-02-19,Northeast,C217247,refund_status,0.0585078784218041,8.3,4,phone
2025-02-19,Northeast,C150847,delivery_delay,-0.1808605855074025,13.2,3,chat
2025-02-19,Northeast,C652600,other,-0.42431493545473287,12.7,3,phone
2025-02-19,Northeast,C759256,delivery_delay,0.36238996979808047,14.1,5,chat
2025-02-19,Northeast,C182181,delivery_delay,-0.06622693082232878,13.7,5,twitter
2025-02-19,Northeast,C598657,defective_item,0.1878943028392145,11.8,3,email
2025-02-19,Northeast,C758368,refund_status,-0.07722174790210526,15.5,4,twitter
2025-02-19,Northeast,C136309,delivery_delay,-0.5055299156995684,19.9,4,email
2025-02-19,Northeast,C831055,size_issue,-0.15746947536332187,13.2,3,chat
2025-02-19,Midwest,C709088,defective_item,0.6308361338826624,10.5,3,email
2025-02-19,Midwest,C564294,refund_status,0.6670656949575626,4.4,5,chat
2025-02-19,Midwest,C724648,delivery_delay,0.16427826883741428,9.0,5,twitter
2025-02-19,South,C668560,defective_item,0.5082340678840076,4.9,3,email
2025-02-19,South,C402185,delivery_delay,0.3488637253988165,11.1,3,email
2025-02-19,South,C801863,refund_status,0.18713653813238376,20.5,3,twitter
2025-02-19,South,C179687,delivery_delay,-0.02842138179884582,16.4,4,twitter
2025-02-19,South,C481011,delivery_delay,0.5525773210126727,4.3,5,twitter
2025-02-19,South,C216641,size_issue,0.6636143614965778,18.2,4,chat
2025-02-19,West,C491982,delivery_delay,-0.17958695836013638,9.4,3,twitter
2025-02-19,West,C967424,delivery_delay,0.4193040621242782,10.8,4,chat
2025-02-19,West,C735813,delivery_delay,0.10513201106336408,11.7,3,email
2025-02-19,West,C226449,other,0.1209658556709393,16.6,3,chat
2025-02-19,West,C303280,refund_status,0.0849668806565858,7.1,4,twitter
2025-02-19,West,C392071,delivery_delay,0.730465209076154,17.2,4,twitter
2025-02-19,West,C418923,refund_status,0.11401446052539845,8.7,3,phone
2025-02-19,West,C576886,delivery_delay,0.6149000023255702,5.0,3,email
2025-02-20,Northeast,C475432,delivery_delay,0.552706476037801,8.6,3,twitter
2025-02-20,Northeast,C694649,delivery_delay,0.7016542541887199,10.3,3,email
2025-02-20,Northeast,C146830,size_issue,0.7400823923768458,4.0,3,email
2025-02-20,Northeast,C325568,delivery_delay,0.2951197274715964,20.7,4,twitter
2025-02-20,Northeast,C416977,size_issue,0.5257475751574235,2.4,4,chat
2025-02-20,Northeast,C454853,refund_status,-0.05565992105381912,15.0,5,twitter
2025-02-20,Northeast,C725656,size_issue,0.8210958353755993,7.1,4,chat
2025-02-20,Midwest,C667036,refund_status,-0.3805134119759398,8.7,1,chat
2025-02-20,Midwest,C927109,delivery_delay,-0.02862855205731013,9.7,2,chat
2025-02-20,Midwest,C837045,size_issue,-0.49251178106595744,9.2,3,phone
2025-02-20,Midwest,C908264,other,-0.16159956244486817,12.0,3,email
2025-02-20,Midwest,C464734,defective_item,-0.09767607235138556,7.4,3,email
2025-02-20,Midwest,C902613,other,0.41938513521948784,6.7,2,email
2025-02-20,Midwest,C208990,delivery_delay,-0.047021284981994205,11.7,4,twitter
2025-02-20,Midwest,C200684,size_issue,0.7009911957180992,13.1,1,email
2025-02-20,Midwest,C270501,delivery_delay,-0.21076671264034072,12.6,2,twitter
2025-02-20,South,C603722,refund_status,-0.6863828374949921,15.2,4,phone
2025-02-20,South,C441033,defective_item,-0.15595019850587513,10.3,4,chat
2025-02-20,South,C747606,delivery_delay,0.09477541194033381,6.6,5,email
2025-02-20,West,C138943,delivery_delay,-0.13027977933018087,1.1,5,phone
2025-02-20,West,C843804,size_issue,0.07053129976901434,23.1,5,email
2025-02-20,West,C871648,refund_status,-0.25524598506978197,2.1,4,twitter
2025-02-20,West,C167050,defective_item,0.17963670733826229,8.6,4,twitter
2025-02-20,West,C291301,size_issue,-0.47641022999395916,19.7,4,twitter
2025-02-20,West,C956545,size_issue,0.6725693787408416,7.5,4,twitter
2025-02-20,West,C109491,defective_item,0.0061326545608250405,14.9,3,chat
2025-02-20,West,C379658,delivery_delay,0.6480078223612347,14.7,3,chat
2025-02-21,Northeast,C767136,delivery_delay,-0.8145608422961881,15.7,4,phone
2025-02-21,Northeast,C628557,delivery_delay,-0.47047282503308063,15.7,4,twitter
2025-02-21,Northeast,C201982,delivery_delay,0.182770170764877,8.0,3,twitter
2025-02-21,Northeast,C781301,refund_status,-0.09940615251658275,15.4,4,email
2025-02-21,Northeast,C699518,refund_status,-0.3446885889892377,13.0,4,email
2025-02-21,Northeast,C808354,defective_item,0.39488043007200146,16.8,4,phone
2025-02-21,Northeast,C114853,defective_item,0.011530944546162117,8.5,4,phone
2025-02-21,Northeast,C887255,size_issue,0.24204917037169238,3.5,2,email
2025-02-21,Northeast,C432354,delivery_delay,0.3932145797873273,9.8,4,email
2025-02-21,Northeast,C167433,refund_status,-0.07193423525182278,13.0,3,phone
2025-02-21,Northeast,C812764,defective_item,0.7225310071700719,10.2,3,phone
2025-02-21,Midwest,C106720,delivery_delay,0.35456069408661567,16.5,4,chat
2025-02-21,Midwest,C116277,defective_item,0.43564285270339453,12.9,4,chat
2025-02-21,Midwest,C904924,delivery_delay,-0.04334721536843869,14.2,3,twitter
2025-02-21,Midwest,C236568,refund_status,0.0976005367534598,8.6,3,email
2025-02-21,South,C692986,delivery_delay,-0.5449912875239661,16.0,3,email
2025-02-21,South,C531001,delivery_delay,0.5293225689134353,5.9,4,email
2025-02-21,South,C272019,refund_status,0.5954733490056379,13.5,3,phone
2025-02-21,South,C519128,size_issue,0.4732864881997342,14.5,4,twitter
2025-02-21,South,C450050,size_issue,0.6261999126519348,5.3,4,twitter
2025-02-21,South,C221627,size_issue,0.2781819496180611,16.0,4,email
2025-02-21,South,C428342,defective_item,0.4708734423470695,10.7,3,twitter
2025-02-21,West,C132780,delivery_delay,0.8453851261274549,7.6,5,email
2025-02-21,West,C292839,delivery_delay,-0.21408605736340097,13.1,4,twitter
2025-02-21,West,C131164,size_issue,0.638284986576831,11.5,4,email
2025-02-21,West,C294324,defective_item,0.6035984321362196,11.3,4,phone
2025-02-21,West,C285921,other,0.6845745547548427,9.7,4,twitter
2025-02-21,West,C748798,delivery_delay,0.3824718630704763,16.7,3,twitter
2025-02-21,West,C283569,refund_status,0.03893927360090091,19.5,4,phone
2025-02-21,West,C545158,delivery_delay,0.3477869369104101,7.4,3,email
2025-02-22,Northeast,C369796,delivery_delay,-0.2509585008218458,10.4,3,chat
2025-02-22,Northeast,C351859,other,-0.5720422442352298,17.9,2,phone
2025-02-22,Northeast,C873318,delivery_delay,-0.5801981570567794,4.1,5,twitter
2025-02-22,Northeast,C539217,refund_status,0.13994454028005293,6.1,4,email
2025-02-22,Northeast,C178423,size_issue,0.19871695835523367,16.7,5,twitter
2025-02-22,Northeast,C604770,defective_item,-0.04210208145248287,7.6,3,twitter
2025-02-22,Northeast,C960775,other,-0.5316628651423163,7.2,4,phone
2025-02-22,Midwest,C850608,defective_item,0.4781283907785166,13.9,4,phone
2025-02-22,Midwest,C842571,delivery_delay,0.1368463446417416,7.9,3,chat
2025-02-22,Midwest,C735771,delivery_delay,0.9060816034303762,8.6,4,twitter
2025-02-22,Midwest,C302046,other,-0.19751890106105044,17.9,4,phone
2025-02-22,Midwest,C231652,defective_item,0.11621317023680851,8.6,2,phone
2025-02-22,Midwest,C104871,size_issue,-0.07412427852101625,10.0,5,email
2025-02-22,Midwest,C983904,refund_status,0.8367766095478046,6.4,4,twitter
2025-02-22,Midwest,C907231,other,0.5014505059309243,13.1,3,email
2025-02-22,Midwest,C813943,size_issue,0.11142382718893162,10.1,3,email
2025-02-22,Midwest,C555026,defective_item,-0.10176330555793064,12.3,4,chat
2025-02-22,South,C803607,size_issue,0.19888903898330457,10.8,4,email
2025-02-22,South,C489934,defective_item,0.5615352181482426,10.8,5,chat
2025-02-22,South,C676196,delivery_delay,0.28207763337961006,23.2,5,twitter
2025-02-22,West,C667715,other,0.909401251427225,13.2,4,chat
2025-02-22,West,C395835,defective_item,0.6767812273312855,12.3,4,phone
2025-02-22,West,C534865,size_issue,0.2445746545598807,11.7,5,phone
2025-02-22,West,C789256,refund_status,-0.12428451150276099,11.3,3,twitter
2025-02-22,West,C522598,delivery_delay,-0.06207947322187335,9.7,3,phone
2025-02-22,West,C983504,other,0.3685355524014857,11.9,3,chat
2025-02-22,West,C910855,delivery_delay,0.20333893303440637,11.4,3,twitter
2025-02-22,West,C648818,other,0.8353903608384153,9.9,3,twitter
2025-02-22,West,C524734,size_issue,0.49811825090259537,5.2,3,phone
2025-02-22,West,C794968,delivery_delay,0.0424992756681153,11.9,4,phone
2025-02-22,West,C559225,delivery_delay,0.13073215472157454,14.4,4,phone
2025-02-23,Northeast,C452238,size_issue,0.48013473329306633,3.6,3,twitter
2025-02-23,Northeast,C511595,size_issue,0.35588521507427107,9.7,4,email
2025-02-23,Northeast,C453608,delivery_delay,0.6047761293670131,9.4,3,email
2025-02-23,Northeast,C147546,delivery_delay,-0.2255687639311758,14.5,4,chat
2025-02-23,Northeast,C553793,delivery_delay,0.3721185591760478,2.7,3,chat
2025-02-23,Northeast,C692645,delivery_delay,0.13086609853139655,10.3,3,phone
2025-02-23,Midwest,C684049,delivery_delay,0.4741917609565569,14.9,5,email
2025-02-23,Midwest,C621963,delivery_delay,0.20466971312500937,7.0,5,chat
2025-02-23,Midwest,C740345,refund_status,0.29961897931438963,16.2,4,twitter
2025-02-23,Midwest,C752260,defective_item,0.41668699513970964,16.9,4,chat
2025-02-23,South,C626962,size_issue,0.24542811336467424,0.5,4,twitter
2025-02-23,South,C773822,refund_status,0.17455207993348376,15.4,4,chat
2025-02-23,South,C163168,refund_status,0.4911961318717311,14.7,4,email
2025-02-23,South,C762152,other,0.2713466645664215,15.4,3,twitter
2025-02-23,South,C343241,other,-0.033833945415430944,9.7,3,email
2025-02-23,South,C821600,defective_item,0.7353716204921399,12.6,3,phone
2025-02-23,South,C836000,delivery_delay,0.720962394296949,0.5,4,email
2025-02-23,South,C430255,size_issue,0.39763630241924425,12.6,4,twitter
2025-02-23,West,C649060,defective_item,0.6406963537339534,9.6,4,twitter
2025-02-23,West,C889060,defective_item,0.07052916207744186,6.6,3,phone
2025-02-23,West,C677168,size_issue,0.6656748555081233,13.9,5,twitter
2025-02-23,West,C152761,size_issue,0.3998732805657653,17.3,5,phone
2025-02-23,West,C459862,other,0.3956547431315122,8.5,3,email
2025-02-23,West,C100476,delivery_delay,-0.5192040657603252,10.0,4,email
2025-02-23,West,C237224,delivery_delay,0.29942269237560887,9.0,3,chat
2025-02-24,Northeast,C994788,defective_item,0.4372133082501315,20.2,4,twitter
2025-02-24,Midwest,C434548,delivery_delay,-0.19640103692366237,2.8,4,twitter
2025-02-24,South,C517858,defective_item,-0.051786341902687244,4.9,3,email
2025-02-24,South,C738045,refund_status,-0.017056562722275237,0.5,5,email
2025-02-24,South,C413423,defective_item,-0.17359130559816757,12.3,3,twitter
2025-02-24,South,C538350,other,0.5127877533505045,5.3,3,chat
2025-02-24,South,C981063,delivery_delay,-0.28697845921101317,11.9,3,email
2025-02-24,South,C761692,delivery_delay,0.251952819345883,11.7,4,twitter
2025-02-24,South,C348128,defective_item,-0.34928537146315075,8.8,3,phone
2025-02-24,South,C288776,delivery_delay,0.3314929549371094,12.7,5,twitter
2025-02-24,South,C445117,defective_item,0.19526505269563962,10.0,3,email
2025-02-24,West,C152508,delivery_delay,-0.01169790475603849,14.1,4,email
2025-02-24,West,C841853,refund_status,0.06408715746588452,11.5,3,chat
2025-02-24,West,C895347,other,0.27421321881550315,7.7,3,twitter
2025-02-24,West,C905267,refund_status,-0.06549828472454772,1.1,4,chat
2025-02-24,West,C987525,size_issue,0.1704826373121832,12.0,3,email
2025-02-24,West,C544454,defective_item,0.34105157765178745,19.7,3,phone
2025-02-24,West,C659724,delivery_delay,0.36627669190046547,9.4,2,email
2025-02-24,West,C748323,delivery_delay,-0.2813102576281335,16.6,3,phone
2025-02-24,West,C989206,delivery_delay,-0.17001889949713248,9.7,2,chat
2025-02-24,West,C614090,refund_status,0.26096118573335414,11.4,2,email
2025-02-24,West,C553068,size_issue,0.4007003453667861,10.2,3,chat
2025-02-25,Northeast,C804853,delivery_delay,0.5253930205830348,7.1,4,twitter
2025-02-25,Northeast,C139275,defective_item,0.6733854667817254,0.5,5,email
2025-02-25,Northeast,C186322,delivery_delay,-0.3034744000042337,15.8,4,twitter
2025-02-25,Northeast,C527494,defective_item,-0.0400982186793164,14.4,3,twitter
2025-02-25,Northeast,C991280,delivery_delay,-0.08307662467438293,3.3,5,email
2025-02-25,Midwest,C359217,delivery_delay,0.20221037247525697,21.0,5,twitter
2025-02-25,Midwest,C773089,refund_status,-0.48499995046508787,6.3,3,email
2025-02-25,South,C345969,defective_item,-0.06351553747252384,15.1,4,email
2025-02-25,South,C308045,other,0.31743440030468634,6.7,3,email
2025-02-25,South,C339800,other,0.5416540476465919,11.7,4,chat
2025-02-25,South,C961741,delivery_delay,0.28802578286045233,3.7,3,twitter
2025-02-25,South,C971260,refund_status,0.47784717087824213,14.0,4,email
2025-02-25,West,C430901,delivery_delay,0.0685455145550459,3.7,4,twitter
2025-02-25,West,C578804,size_issue,0.4435275382364309,13.9,3,email
2025-02-26,Northeast,C547649,size_issue,0.35667058384372125,11.7,4,email
2025-02-26,Northeast,C705887,delivery_delay,0.2403725085348507,14.6,4,chat
2025-02-26,Northeast,C779412,other,-0.057666664965188213,8.0,3,email
2025-02-26,Northeast,C735102,delivery_delay,0.06628552871380981,11.6,5,email
2025-02-26,Northeast,C846078,size_issue,0.20855105482688013,9.2,3,chat
2025-02-26,Northeast,C270344,delivery_delay,-0.39265726793519495,0.5,3,twitter
2025-02-26,Northeast,C415070,size_issue,0.2360727408103681,8.9,4,twitter
2025-02-26,Northeast,C248022,delivery_delay,0.02764965103251684,0.5,3,phone
2025-02-26,Northeast,C156323,delivery_delay,0.2836468011525786,10.6,3,chat
2025-02-26,Midwest,C979188,size_issue,-0.0027053788986964034,8.1,5,twitter
2025-02-26,Midwest,C427588,delivery_delay,0.007232025999472869,11.7,4,chat
2025-02-26,Midwest,C518500,defective_item,0.801082529664389,15.3,2,chat
2025-02-26,Midwest,C703779,refund_status,0.22053582807795713,12.8,3,chat
2025-02-26,Midwest,C375861,delivery_delay,0.3497041580174652,10.2,3,chat
2025-02-26,Midwest,C445830,size_issue,-0.23562295457028268,10.6,2,phone
2025-02-26,Midwest,C185028,other,-0.19386468219705846,11.2,4,chat
2025-02-26,Midwest,C567602,size_issue,0.7049326400048332,2.6,3,chat
2025-02-26,South,C809883,delivery_delay,-0.34986261493578685,7.5,4,chat
2025-02-26,South,C567604,defective_item,0.5955197983745426,13.6,4,email
2025-02-26,West,C360701,delivery_delay,0.9594831974946517,14.2,4,phone
2025-02-26,West,C424170,other,0.8552411122121449,8.3,4,twitter
2025-02-26,West,C571034,refund_status,0.9303653436456611,0.5,4,email
2025-02-27,Northeast,C836606,delivery_delay,0.06326849370659779,11.2,3,email
2025-02-27,Midwest,C326124,defective_item,-0.4404400439612724,13.8,2,email
2025-02-27,Midwest,C952058,other,-0.06761004090265453,16.4,3,phone
2025-02-27,Midwest,C701751,delivery_delay,-0.9640427482713393,11.9,3,phone
2025-02-27,Midwest,C715727,defective_item,-0.06954576184462442,20.5,3,phone
2025-02-27,Midwest,C629650,delivery_delay,-0.17442754443305594,6.5,4,phone
2025-02-27,Midwest,C383297,refund_status,-0.05127359367283678,4.6,3,twitter
2025-02-27,Midwest,C700029,size_issue,-0.06483794475346659,19.4,4,email
2025-02-27,Midwest,C123446,size_issue,0.2150064024717992,17.3,3,phone
2025-02-27,South,C145145,size_issue,0.886897964726482,7.9,1,email
2025-02-27,South,C255765,refund_status,0.03006617734542716,17.2,3,twitter
2025-02-27,South,C580584,refund_status,-0.03470611689559788,5.3,3,email
2025-02-27,South,C791448,defective_item,0.30844674763491176,3.7,3,email
2025-02-27,South,C358786,refund_status,0.4503416749072474,10.1,2,twitter
2025-02-27,South,C660445,defective_item,0.19553353520203565,14.1,4,twitter
2025-02-27,South,C767300,other,0.2501908876442922,6.8,3,phone
2025-02-27,South,C622945,delivery_delay,-0.010663883791280636,12.6,3,twitter
2025-02-27,West,C318013,other,0.37480913484787093,5.8,4,chat
2025-02-27,West,C278484,delivery_delay,-0.47246290523872014,4.2,3,email
2025-02-27,West,C876194,delivery_delay,0.048612182086967076,4.7,3,chat
2025-02-27,West,C562261,delivery_delay,-0.8213088570526418,13.5,4,email
2025-02-27,West,C909729,refund_status,0.508850412125453,0.5,3,twitter
2025-02-28,Northeast,C847090,delivery_delay,0.4807109252341276,8.6,3,chat
2025-02-28,Northeast,C652802,refund_status,0.34103659399129516,1.3,4,phone
2025-02-28,Northeast,C148229,delivery_delay,-0.3655011262034722,8.3,4,chat
2025-02-28,Northeast,C363861,size_issue,0.11618439237971852,10.4,4,chat
2025-02-28,Northeast,C513111,size_issue,0.5321102960075934,11.5,4,email
2025-02-28,Northeast,C249198,delivery_delay,-0.10815086788191328,7.8,2,email
2025-02-28,Northeast,C121699,refund_status,0.43973481430288797,3.6,5,phone
2025-02-28,Northeast,C198524,delivery_delay,0.5110612272863228,0.5,3,chat
2025-02-28,Northeast,C283326,refund_status,0.4162813078477303,5.3,3,chat
2025-02-28,Northeast,C720044,delivery_delay,0.215551627938404,6.7,3,chat
2025-02-28,Midwest,C711389,delivery_delay,0.34685809781801125,12.7,4,email
2025-02-28,Midwest,C734704,delivery_delay,0.7579719581267208,10.9,4,twitter
2025-02-28,Midwest,C433156,refund_status,-0.3507590284662085,12.9,4,email
2025-02-28,Midwest,C540905,delivery_delay,-0.17257655974474145,8.8,4,phone
2025-02-28,Midwest,C170354,other,0.42121590111327756,15.1,3,phone
2025-02-28,Midwest,C126503,delivery_delay,1.0,12.4,4,phone
